logFC	logCPM	PValue	FDR	Bo_14_2a	Bo_15_2a	Bo_22_2a	Bo_23_2a	Bo_24_2a	Bo_25_2a	Bo_20_2a	Bo_21_2a	V1	V2	V3	V4
chr3,80832283,80833392	-0.200928298285515	4.56296320790507	0.00308601424793974	0.0173632794540954	22.3070118657274	21.3780642155373	21.1906982377865	22.4245587505632	25.1031826245193	25.4287664377588	25.5411243360965	24.2779346961792	chr3	80832283	80833392	Chrm4
chr3,95417965,95419297	-0.281121084728657	4.67842081868707	0.00213606993146641	0.0130023444377656	20.7332444303036	22.0191015889968	21.003762966686	28.0759487572857	28.2753008183202	25.1543066651702	28.8029864857853	29.3570740097364	chr3	95417965	95419297	Rcn1
chr4,108300686,108303676	0.0128854079060223	5.67315178753537	0.806262207362446	0.90535807811943	49.0566942944478	50.2812757231718	51.2843429878343	53.6520755979636	51.0455823289259	47.788107159363	50.8971328247136	52.7126221910886	chr4	108300686	108303676	LRRTM1
chr4,117295315,117296543	0.294888775410762	4.99923174168999	4.741717138569e-07	1.14585704841775e-05	34.8951210560281	34.5912927899844	34.126123411431	36.5093482540833	29.1147956786311	28.0383108301135	28.9902967645288	28.063107718863	chr4	117295315	117296543	Egr4
chr4,171176084,171176898	-0.0421604937781763	4.09756023018973	0.693848071955902	0.832392258131356	16.4756621458181	16.0555005866671	14.1206870903184	20.1071561100762	17.6364142517042	17.1392979088059	18.1754797825251	15.7843625408034	chr4	171176084	171176898	Rerg
chr4,79845465,79847159	-0.19901828708959	4.69195812679377	0.00331264655852041	0.0183669233468889	23.880485266407	22.2927018658919	24.0368156051749	25.389601582285	27.5293417242584	25.8045936993424	28.802103517598	27.6020588736963	chr4	79845465	79847159	Mpp6
chr5,142642854,142643680	-0.0329430174147709	5.58428114832158	0.578750373710224	0.748823417471418	47.8535753011662	43.7615768132274	46.3281402434447	51.0572538493391	48.9921633871239	45.924754031177	51.2663151798818	47.1718360163397	chr5	142642854	142643680	Pou3f1
chr5,144581222,144582011	-0.0336977501022226	3.50808571442303	0.804740622749687	0.904621524415491	12.8660590244061	9.1694479884744	12.2056569569061	10.0080375681942	11.2919078554463	11.085147096143	12.6743287208377	10.2456847438164	chr5	144581222	144582011	Clspn
chr5,147304256,147306621	0.222026620674063	4.93257586025758	0.000623161237244073	0.00486183740132479	31.9331516601944	31.4698017742967	31.4648128382766	35.8603356113959	28.6480370535564	26.5494894888127	28.9893003937363	27.8787558430399	chr5	147304256	147306621	Hpca
chr5,172808905,172809872	0.232897811782281	3.53841210199038	0.0166892035300569	0.0640783228260849	12.7733307038172	12.2951557097609	11.8329885591478	12.5096062137854	10.6381876119692	10.8974290477857	10.6266923415817	9.87689353519748	chr5	172808905	172809872	Gabrd
chr5,57946796,57947892	0.00540051055707832	6.90467107179285	0.923004330303442	0.972844956408706	126.252104585104	115.058349236663	112.928116602193	125.188664491766	120.662118683263	123.045691645292	124.536564795039	109.389141619981	chr5	57946796	57947892	Dnai1
chr6,108414429,108415402	-0.0853603576960816	3.70661796474688	0.364363397216094	0.562322583577562	12.6807441246809	12.386760776325	11.7404983683028	13.158103270877	13.344603711707	13.5988556270531	13.5161379501139	12.5539765263343	chr6	108414429	108415402	Syndig1l
chr6,126017689,126019853	0.296336772962214	4.57991865948213	2.66872890930777e-05	0.000363213637324581	25.731650964719	25.6906792212414	28.3540315535078	24.8342664533523	21.4633250397546	20.1220628559698	21.1609972838491	22.4333611930404	chr6	126017689	126019853	Slc24a4
chr6,126040019,126040660	1.16468969160779	1.57795300298483	3.37440620386544e-08	1.13851675983635e-06	3.51723029306131	3.48516597264899	4.77435957137585	3.70662737239289	1.7729499850827	1.30524124139604	1.77104654412815	2.03133797552397	chr6	126040019	126040660	Slc24a4
chr6,127248106,127248628	0.73989868246604	2.27756188673483	0.000500654628606528	0.00409366150729813	4.16499062410605	6.88582754157072	4.4903273651636	7.78308225897813	3.63900881704186	3.16792024446837	3.07750326469729	4.06259152516778	chr6	127248106	127248628	Asb2
chr6,127399869,127401350	-0.120704338087056	6.13602138190916	0.0598359895589812	0.165000313176686	67.2911479338696	63.2145224125871	62.1938519660256	76.1686343041435	74.1883262232093	70.8874411597396	77.3670795072018	69.8803647903772	chr6	127399869	127401350	Ppp4r4
chr6,131926946,131927656	0.155467569102238	3.44648435228037	0.142350545390763	0.303094396358831	12.3106026707237	10.9177459997621	11.5603957862684	10.378651178426	10.1718681735066	10.7106931850799	10.3467930414792	9.32280130319489	chr6	131926946	131927656	Bcl11b
chr6,3252638,3253863	0.339389252811889	2.33166849558803	0.0373240520229402	0.116610713797664	4.90561227844962	5.04514488427861	6.42598367544578	5.28190314492033	4.29274210169827	3.4486353359314	4.28808626689365	5.07833741096597	chr6	3252638	3253863	Cdkl4
chr6,57516065,57517848	0.0826432989940959	4.90387699650266	0.188716849581839	0.366076107812867	29.0637253002138	30.6468048299984	31.1937661927899	31.505591750782	29.1155321089415	27.294851825866	28.6187274938184	30.5573005857355	chr6	57516065	57517848	Dgkb
chr6,6842986,6844231	0.27685678492752	3.68834878011257	0.0135465601315643	0.0547061679974758	16.0131193435927	12.8425309641054	15.0493743028762	11.7689353875481	11.4784785233636	12.1078394996783	12.0239120942106	10.3379281368694	chr6	6842986	6844231	Kcng3
chr6,99356068,99357319	0.00182852872403784	4.77394746242955	0.995020723899	1	29.8971246989396	24.4924735769673	30.9266967148461	23.4448213617582	26.8769073484049	26.8271089563731	28.5224380018094	26.4012278671339	chr6	99356068	99357319	Akap5
chr7,11581397,11582319	0.104622847615727	4.50125297099507	0.162796421034928	0.331520895756579	24.5285231351813	22.3862700147621	25.3264250133037	20.8499818969349	21.5572577381969	21.7033413487413	21.9059348545356	21.4166673091908	chr7	11581397	11582319	Gng7
chr7,11582769,11583273	0.235203515487042	3.45566338215578	0.037156167023246	0.116201556946762	13.0511261352229	11.4688950467501	10.8227392959498	11.3051260123691	9.98508930590397	11.0818416212091	10.1602325175515	8.39890045770808	chr7	11582769	11583273	Gng7
chr7,12219311,12220360	-0.184577922022995	3.18911946600249	0.121110849651347	0.270867959838525	8.23782492562783	7.33687175782683	8.62466906701014	9.26611519840822	9.61173596298563	8.29296133796777	10.3451042081369	9.78560201972365	chr7	12219311	12220360	Plk5
chr7,12221199,12221737	-0.00406354990623149	2.97213676368936	1	1	8.51563249569766	6.87892767855794	7.98276242990447	7.22793965890259	7.65238942775701	7.73115766150041	8.20183294688386	7.10750009795949	chr7	12221199	12221737	Plk5
chr7,122456340,122457243	-0.150450465534356	3.70517569861773	0.195582306202636	0.375105830843882	12.0327844819124	11.5592409802078	14.8714603213995	10.2862622549636	13.1592534432915	12.3910775112954	13.33081939901	15.233645572541	chr7	122456340	122457243	Mchr1
chr7,142906299,142906743	0.839154485920571	2.03022178527968	2.64657735874211e-06	5.07711656567335e-05	4.35023320663066	6.06014171528051	5.0459450022953	4.54070349547948	2.79963457092724	2.88735217628792	2.33191034409677	3.13914561235083	chr7	142906299	142906743	Nr4a1
chr7,142911624,142912807	0.259716927540248	5.22043578427113	0.00032585258783908	0.00288861434909742	39.060237885239	44.6023037550168	35.953969241108	42.0691817958895	34.2476538758632	36.5097759171797	31.8840012925518	32.4012737588139	chr7	142911624	142912807	Nr4a1
chr7,74901499,74902485	-0.693595622418606	2.96587687735716	3.27442043798845e-05	0.000430990921299795	5.09070367394754	4.95153812039216	6.97694488702805	6.30099746812224	9.14633867686959	6.89860144146711	9.88006941968876	11.8190402964208	chr7	74901499	74902485	Rgs22
chr8,120446449,120446773	0.20683756907996	2.24642163333476	0.183500587279667	0.359116930766331	4.81310962293121	4.95506994842338	4.2174860388625	5.55960644946932	4.38557401652159	4.28469611534821	4.2879473409813	3.96914719240667	chr8	120446449	120446773	Arpp21
chr8,22049064,22050736	0.0360804192373242	6.15550619857276	0.52324908209048	0.704661096079601	71.4563195652041	68.2617873943653	78.6328873892386	69.5910088941772	70.176956864301	65.1150856525476	71.4974652591749	74.037795520307	chr8	22049064	22050736	Icam5
chr8,49440243,49441203	0.231794240708634	4.07667753290697	0.00725984680265521	0.0339251009539109	19.160041170687	16.6038496343615	17.3372368048044	18.9958788413599	15.6769752909844	15.1834445994749	16.4970784439947	14.030425416269	chr8	49440243	49441203	Scn4b
chr8,53678538,53678932	-0.143196294407294	2.00576634593076	0.397957315641484	0.594232342473418	3.33211612394746	4.31530150791555	3.20917492711776	3.70654423009984	4.01286621623934	4.469912727232	3.54378237391337	4.06185437121842	chr8	53678538	53678932	Drd2
chr8,68677145,68677457	0.105979252162755	2.67020522859986	0.42366408459896	0.617970277744115	6.29406538784629	5.87038059076043	6.7903545263011	6.6717271658005	6.06549945580797	5.31106324509165	6.24486282239222	6.18532337843765	chr8	68677145	68677457	Smad3
chr8,68678029,68679143	-0.0108424844886922	5.13012886224624	0.859600680844068	0.937399091758415	33.6917740118809	34.5919977177553	35.1382522314309	35.3975352064584	35.0882551465407	33.814312938548	34.7709853574602	36.1880277591054	chr8	68678029	68679143	Smad3
chr8,71055855,71056120	0.596409025970904	1.74181216778956	0.00195328767322028	0.0120917309341678	4.53554495203332	3.3933180517605	3.6690835979581	3.61397190577629	2.51967752415965	2.70079250981625	2.79570434221244	2.03025246472824	chr8	71055855	71056120	Ankdd1a
chr8,72405344,72406370	0.0847559599831217	3.72165282395404	0.395864169689454	0.592320458262835	12.8657849230819	12.752110835036	14.7750482015577	13.1583670699	12.5983725381074	11.3667463930162	12.7706664857798	13.7560236330778	chr8	72405344	72406370	Car12
chr8,89368993,89369727	-0.230325230330742	3.97321493934822	0.0121965305989441	0.0505667764229773	13.050830000577	15.8789328120634	14.2197947340039	13.9923602897139	16.5183864458669	17.0454964492139	15.1981804399843	18.2797018455556	chr8	89368993	89369727	Mei4
chr9,16933928,16935428	-0.516281141544464	2.86158545270554	0.00514071451469797	0.0259486897572615	4.35013253637578	6.42521430040767	6.51636020261064	6.0231025303095	7.93356849465988	6.61751551928728	7.18097479759212	11.6356722751035	chr9	16933928	16935428	Crip3
chr9,63638373,63640080	-0.269189587355799	4.86637172710214	5.23918746482954e-05	0.000635921993232834	27.305296923379	25.4143853911188	28.8135707822901	23.629927595082	31.0769429589256	31.6702715794454	31.7874908295262	32.2180344918659	chr9	63638373	63640080	Satb2
chrX,104984715,104985407	0.0965988714014303	2.71916362390192	0.485062862550277	0.672405503271037	7.03461568567109	6.60639410608497	7.4342552752436	5.3749241416586	6.06627037719376	6.51952511650442	5.96667420433968	6.185029365972	chrX	104984715	104985407	Xkrx
