logFC	logCPM	PValue	FDR	Bo_14_svz	Bo_22_svz	Bo_23_svz	Bo_24_svz	Bo_25_svz_2000g	V1	V2	V3	V4
chr4,123509645,123510741	-0.243924455316679	3.89811544345963	0.190159980946435	0.360780692922799	13.3096272914758	15.2594764502713	12.4484942272857	12.9562987414432	19.4202576554924	chr4	123509645	123510741	Slc41a3
chr4,123585848,123586713	0.482082585751807	3.00890956436653	0.00636523870453489	0.0302872699234287	8.72397142326004	9.26118492692368	8.4863429623255	5.66477076470087	6.95049856399284	chr4	123585848	123586713	Grip2
chr4,12471045,12471802	-0.128021435427521	4.06439882204626	0.432204685070856	0.622493628592186	16.105848561115	14.694535859599	16.9671179889452	19.4949611757948	15.320468977271	chr4	12471045	12471802	AABR07059258.1
chr4,12472197,12473407	0.162356103916729	5.8290942802771	0.194657981804341	0.366925973220915	58.9428500538769	60.8870351053605	57.5870033357461	49.4268963836711	56.2451481778637	chr4	12472197	12473407	AABR07059258.1
chr4,129429856,129430722	-0.076738231814457	3.70871000390966	0.639095948483766	0.792463565267556	12.7504679737665	11.8657577816701	13.1218574083419	14.4214022710589	12.1252788862912	chr4	129429856	129430722	Fam19a4
chr4,14489718,14490932	-0.0464108607032945	3.31490221847942	0.806756526835828	0.90878487791355	9.50689493546828	10.2430637625754	9.0527087116792	8.67135086146636	11.1431877958785	chr4	14489718	14490932	Sema3c
chr4,148803571,148804628	-0.0258482713744011	4.32330868619238	0.863027937977312	0.943692983484277	19.5730444132487	20.1516523732942	19.233882736822	18.9421464944213	21.0655588969936	chr4	148803571	148804628	Rassf4
chr4,150243796,150244729	0.31754528897964	2.50911428250431	0.527061216652177	0.704742536564006	5.14478159669864	8.74259276720609	3.85448654062831	1.64836915030839	7.84812326923377	chr4	150243796	150244729	Ret
chr4,152630748,152631668	0.075197583574687	3.30627344197274	0.641234756592728	0.793986523926652	9.95430635422586	9.47178423263458	10.1810255252196	9.9234609135483	8.81914571619765	chr4	152630748	152631668	Ninj2
chr4,153773851,153774962	-0.00222135540109623	3.6447961515913	1	1	12.3030639491871	12.1973138730694	12.3314876818125	12.3531529611994	12.2399182784927	chr4	153773851	153774962	Tuba8
chr4,158009573,158010366	0.0731695386088605	3.83705554031897	0.655393359632536	0.804538775729363	14.316284786238	14.8152332183072	13.9168245466896	12.7081146819563	14.5596509298693	chr4	158009573	158010366	Cd9
chr4,159285286,159286600	0.529823513205064	4.98960561444477	0.000127742630359418	0.00144248114650931	36.3499894250997	33.9719278253036	37.5575836177594	26.8876886867488	22.9308730880983	chr4	159285286	159286600	Kcna6
chr4,159288179,159288596	0.655901182254926	2.3701962764714	0.00454273997388485	0.0233508943973516	5.92786032837998	5.00203324026375	6.44596885601229	4.491923758278	2.86232974962312	chr4	159288179	159288596	Kcna6
chr4,161696347,161697179	0.0249695700724265	4.0582427302978	0.90055816056972	0.964781515281218	16.776929235867	15.3483179354245	17.5330274948192	18.1110670745224	14.4389412431173	chr4	161696347	161697179	Tex52
chr4,168381492,168382988	-0.213593930675502	3.77381303201619	0.160482537465332	0.321499222597276	12.7504580980272	12.1944474898788	13.009321490148	15.3496279227338	14.0019198973875	chr4	168381492	168382988	Mansc1
chr4,31729672,31730615	0.048276006569923	4.97791638778732	0.723050576488461	0.852587705536121	31.6524214081044	32.2403202926833	31.2258951453607	29.3326169428263	31.9824647979894	chr4	31729672	31730615	Slc25a13
chr4,51843561,51845077	-0.102299616032993	6.30221681126802	0.362837206058292	0.556071257528039	76.6145423830887	75.8011854490326	76.9304444136629	82.2018500293354	81.9324547755898	chr4	51843561	51845077	Gpr37
chr4,56674049,56675526	0.435564621259995	4.37500800419466	0.0136666333990509	0.0540060918541116	22.4810082580415	25.3908181520199	20.82150362042	13.6488051919681	20.1920416867135	chr4	56674049	56675526	Ccdc136
chr4,64981093,64981989	-0.188229877197067	6.83661920732156	0.115934804116456	0.256549448330198	108.938069929032	103.130840311264	112.112397358172	131.138254882963	115.117748596141	chr4	64981093	64981989	Creb3l2
chr4,7279907,7280354	-0.680484401972465	3.35094402017961	4.0018416482691e-05	0.000569191019827126	7.94104799591286	8.49907698554644	7.69449270645629	11.5573865151676	14.2306653016111	chr4	7279907	7280354	Slc4a2
chr4,7280888,7281652	0.491819727671201	4.27866860263756	0.00591297003776745	0.0286173480216994	21.2506997099218	24.0838269485191	19.6901001789159	12.378002164811	18.4272814154191	chr4	7280888	7281652	Slc4a2
chr4,78694257,78695544	-0.111020748057719	4.27533043683093	0.44415653308519	0.633622138455205	18.6782993608345	17.8569572071678	19.1181661573051	21.0054672868951	19.0738826949068	chr4	78694257	78695544	Gpnmb
chr4,83390036,83391361	0.200480634313058	4.62841099493058	0.143939745067409	0.298056334784782	25.8364305384967	26.2497778740396	25.4560144551247	21.595925903321	23.3805264599459	chr4	83390036	83391361	Creb5
chr4,83713540,83714518	-0.0932042067274677	4.9506993369999	0.499285171099104	0.681924560567967	30.1984522557622	28.4186953677525	31.10940657635	34.2763212738746	29.5470969646328	chr4	83713540	83714518	Creb5
chr4,9966261,9967355	0.743720443201119	6.05849471017313	0.000169290875353745	0.00180698799364484	77.0618331641733	90.3152405502931	70.0385252569547	35.7213730070685	58.798341223063	chr4	9966261	9967355	Napepld
chr4,9980999,9981914	-0.342773712448414	3.34422964743277	0.0380371847555556	0.115569510979291	8.83581203507651	9.47961613341058	8.59959361746737	10.1713344492879	12.5762785987827	chr4	9980999	9981914	Napepld
chr5,105010136,105011148	-0.296807663724602	3.58956001781364	0.0498367481460649	0.140502358175623	10.8490646770909	11.0013151805621	10.6353098950669	12.7053125023807	13.8966892863142	chr5	105010136	105011148	Plin2
chr5,109620414,109621542	0.354732171327286	3.66046066886937	0.359545326392705	0.552737928119362	12.3028963828771	18.6636975479103	9.74072275388945	4.78336065292893	16.4583576467585	chr5	109620414	109621542	Elavl2
chr5,109625598,109626265	-0.240827967370167	5.52646401114467	0.0427288464598665	0.125818204095145	42.8370348404487	42.3651261284888	43.10346431314	50.7982046590352	50.2838324240963	chr5	109625598	109626265	Elavl2
chr5,12563212,12564343	-1.23354256154452	3.59618090621556	3.18447394191034e-09	2.31390684009154e-07	7.82923646236213	6.63363124857359	8.70756733425681	22.4791546755331	13.8798314522171	chr5	12563212	12564343	St18
chr5,12786868,12787961	-0.143530608763478	4.12291515329832	0.363107328159734	0.556360882845496	16.6650744049397	15.4582049800658	17.4201047292175	20.0747164541917	16.4242463562772	chr5	12786868	12787961	AABR07046961.1
chr5,130084526,130086058	-0.298426718928465	3.57082408417523	0.0470281201548057	0.134825373313976	10.6253617226282	10.7829137459652	10.6348161906613	12.8183298828862	13.4544635247186	chr5	130084526	130086058	Elavl4
chr5,131719426,131720461	-0.0842118430028724	4.48487302433192	0.629884801380876	0.785689405234292	21.2507033396414	23.8648977086989	19.8028882947282	18.7310765224092	27.1403544819186	chr5	131719426	131720461	Spata6
chr5,136669109,136671138	0.316403051129675	5.54404244858967	0.0102150326554213	0.0432479490780788	50.330711169753	51.1912659792212	49.6667581095191	38.8000075596693	42.127716777225	chr5	136669109	136671138	Slc6a9
chr5,136682650,136684307	0.0628559831621019	5.26314894273735	0.632273118716694	0.787233972193856	39.0342785848882	37.8974108909073	39.5955770459688	38.2098228314796	36.1670520893573	chr5	136682650	136684307	Slc6a9
chr5,137255288,137256230	0.164666331905165	5.31660475799765	0.227301693547804	0.407343443350787	41.1593223283959	43.3545334519662	39.7127038057279	33.4983898601789	40.3677369510972	chr5	137255288	137256230	Elovl1
chr5,137372019,137373480	0.206978661340859	4.49270217890804	0.151665322789805	0.308990042783709	23.3758020862304	24.5105113378857	22.7418008557049	18.7154806602382	22.0600357315339	chr5	137372019	137373480	Tmem125
chr5,138545050,138546160	1.00453693549487	3.89997766272439	5.85559309819451e-05	0.000773727265267773	17.5597336825444	22.2436768480544	15.2810852962962	5.91923584377126	12.3663350738311	chr5	138545050	138546160	Rimkla
chr5,139783500,139784007	0.571340326317403	2.5443897797118	0.0135766312827339	0.0537176661662153	6.26334255186027	7.41540406847046	5.65986641560014	3.1317919420318	5.52064889665822	chr5	139783500	139784007	Rims3
chr5,147412143,147412857	0.148135977244888	2.14779709483254	0.58499592034326	0.75204788035282	4.47385532844821	4.02580768034325	4.63743210676187	4.49581487884425	3.41524027789205	chr5	147412143	147412857	RGD1561149
chr5,152680574,152681957	0.355056967744	6.1827387374444	0.00205237928764339	0.0126987901330864	79.5225402250428	79.3970248244717	79.0807159704699	60.9626436901639	63.0776219025725	chr5	152680574	152681957	Stmn1
chr5,152986026,152986460	0.394026401557079	2.2594819961252	0.082401265721631	0.201941378270355	5.14493170703307	4.78927164505127	5.203570853838	4.0385034267241	3.63770209370612	chr5	152986026	152986460	Ldlrap1
chr5,152986476,152987597	0.630493784584834	3.76834246786331	0.000770007515321904	0.0059383336260289	15.3228693709159	17.4388251273567	14.0331058905264	7.98643230357158	12.1396134523803	chr5	152986476	152987597	Ldlrap1
chr5,159427987,159429209	0.629172910077879	3.85450632886696	4.78403596589828e-05	0.000659074547255283	16.5532072197965	16.8832566097688	16.2921313868055	10.2797059253762	11.1393491171613	chr5	159427987	159429209	Padi2
chr5,173232243,173233621	-0.02330470601062	5.23133222527907	0.863248356803234	0.943805810587126	37.356592954402	35.7171990013578	38.237264739483	39.5909986869113	35.8343425509243	chr5	173232243	173233621	Tmem88b
chr5,62619816,62621054	0.157319905024327	4.14766214403918	0.310235504347137	0.501445954004345	18.4546156653318	17.5299897356971	18.7788672520386	17.1959127858019	15.5453183211229	chr5	62619816	62621054	Gabbr2
chr5,62621558,62622581	0.922265223148941	3.60485736680947	0.000100968895696601	0.00119887860329864	14.0925204061835	17.6655125192405	12.3384663398174	5.22136197363983	10.2683506080248	chr5	62621558	62622581	Gabbr2
chr5,70245074,70246075	1.02266886918231	5.53018318914128	0.00345733711753116	0.0188878646035188	53.3503314679221	76.4074485207809	43.1214257004405	14.275433742911	42.4958466994976	chr5	70245074	70246075	Slc44a1
chr5,70246371,70246697	0.204499863609636	2.44899033873124	0.344827495247696	0.537183299826677	5.59230929417863	5.22450535191366	5.7689048412866	5.19073190299897	4.40861045946414	chr5	70246371	70246697	Slc44a1
chr5,74366219,74367383	-0.450348139685261	2.9381968932845	0.111088122653691	0.24894203735387	6.15147199857675	7.96522539532899	5.32186380591059	5.57365681508799	12.1463074476985	chr5	74366219	74367383	Ptpn3
chr5,74367729,74368687	-0.815070154486828	2.79519703536974	2.45191424893878e-06	6.08945295202682e-05	5.14491166462906	5.0082052600303	5.31669899717562	9.46343706891025	8.70965842377515	chr5	74367729	74368687	Ptpn3
chr5,75675175,75675635	-0.0323685710013318	2.15514797232337	0.890071881790795	0.958797302036763	4.25015623377894	3.91767820250751	4.41133626894826	4.84219150847132	3.74605776567312	chr5	75675175	75675635	Lpar1
chr5,75676189,75677312	0.404625574805585	4.21873625295132	0.0610061419346856	0.162856961725742	19.6848259437605	23.763882075999	17.6556126198862	11.1173755449842	19.6453166108846	chr5	75676189	75677312	Lpar1
chr5,78333759,78335078	0.607417465289113	3.63034265611021	0.000171628842994813	0.00182665384671405	13.9807370953348	14.8172210209393	13.4648695515088	8.32210353562506	10.149321117644	chr5	78333759	78335078	Bspry
chr5,78383967,78384710	-0.0206397268528831	6.38008868569418	0.862554070833576	0.943419617525853	83.2134766912639	79.3895688551253	85.1872163379623	88.1937851824338	79.3909798964873	chr5	78383967	78384710	LOC500475
chr5,78483190,78484181	-0.409299859854314	4.01871638335538	0.0323159190297555	0.102395651485087	14.4281720025608	12.2936059887885	15.7208273547572	22.8282892134231	14.7630769735453	chr5	78483190	78484181	Rgs3
chr5,80921540,80922248	-0.502859884033244	2.42477282294606	0.0103647485167947	0.0437328929764757	4.36198189854433	4.68591949211766	4.18702269634253	5.5499773759149	6.9508212427795	chr5	80921540	80922248	Pappa1
chr5,93243775,93244340	-0.192175075197774	2.63660735314803	0.317939809611927	0.509906283151993	5.5922835773201	5.99317550796783	5.43150650793975	5.78075479027906	7.17130151781957	chr5	93243775	93244340	Ptprd
chr5,93244769,93245419	0.333381414210147	3.37894601878382	0.0361601785675603	0.11142096352889	11.1846132175605	10.7795520306003	11.3127185597938	9.00344234377843	8.60019310472823	chr5	93244769	93245419	Ptprd
chr6,102215352,102216058	0.338793444414243	2.91262776204441	0.170785118408254	0.33541512768261	7.60546927501274	9.48944059489901	6.79240920294395	4.29365849124461	8.28131529142155	chr6	102215352	102216058	Plekhh1
chr6,111015008,111016087	0.683779899053099	3.34252972699541	0.000444711522840052	0.00385709954056721	11.4082550332657	13.0806326669154	10.5252224826601	5.67430300116444	8.82994699755256	chr6	111015008	111016087	Zdhhc22
chr6,111128126,111128769	-0.401511802233998	2.50141546921714	0.0343045699073306	0.107006194089363	4.80937325363932	4.79157951468173	4.86466267280637	6.46457632980328	6.28494905567289	chr6	111128126	111128769	Ngb
chr6,111131024,111131754	-0.0984369612384487	2.73731301756384	0.605643524110154	0.767738476343894	6.26337321784899	6.20715580981492	6.33531341918406	6.69669225748128	6.72658900622517	chr6	111131024	111131754	Ngb
chr6,11494019,11495623	-0.184479770507193	4.11329476894874	0.250492017678576	0.435043390550947	15.9939550129348	17.324632100042	15.2757257135711	16.065604874706	20.7394720153935	chr6	11494019	11495623	Kcnk12
chr6,128566305,128567541	0.290494367797103	4.27377800613106	0.0439893084817067	0.128496771433036	20.5796633648296	20.9127082091875	20.3647809338721	16.169024320364	17.5357610776482	chr6	128566305	128567541	Clmn
chr6,128726787,128727625	0.583707608557417	3.6590945899257	0.0342855246209926	0.106970519060581	13.5332706162185	17.7787988835203	11.5476737996666	5.80765324003106	13.2507865204938	chr6	128726787	128727625	Syne3
chr6,143937548,143938500	-0.171416230403418	2.83216007727201	0.414225638871551	0.606253722398047	6.71078246043138	5.76449438388253	7.23794645592939	8.75926437382411	6.05829644280636	chr6	143937548	143938500	Vipr2
chr6,26386899,26387341	0.423777622831434	2.35652179180756	0.0504770309755407	0.141858777600438	5.36859114661867	5.77543343067375	5.20526401057726	3.5852058756743	4.5238349387642	chr6	26386899	26387341	AABR07063279.1
chr6,36818026,36819511	-0.236745305228951	3.31519755987317	0.159050365707755	0.319404981062941	8.94765825542611	9.58848761622816	8.71271506364637	9.47902458106697	11.9148455748199	chr6	36818026	36819511	Kcns3
chr6,42301855,42302777	-0.197726818268796	4.50062955094439	0.164489999636857	0.327019164333805	21.0270365443041	21.8954835823876	20.5918366118744	22.5248178598369	26.0295714967747	chr6	42301855	42302777	Pqlc3
chr6,43001490,43002544	-0.0230894346511933	4.23279244526357	0.917383175405756	0.975316894371065	17.7834421006727	21.6947877062611	15.8455244156469	13.201304726584	24.2798256166112	chr6	43001490	43002544	Hpcal1
chr6,43743540,43744750	-0.164514815256719	2.26619729531546	0.432907900425162	0.62300996537914	4.36198866403749	4.46611891245824	4.29951382886172	4.73590432573698	5.07336841913782	chr6	43743540	43744750	Grhl1
chr6,56846688,56847127	-0.535905384260121	3.2928114560587	0.00104865060734488	0.00753643639765263	8.0528999851047	8.49837010352477	7.80748086967645	10.7468332629669	12.7959658257638	chr6	56846688	56847127	Agmo
chr6,95997261,95998318	-0.883908653165099	2.62626705464823	2.49821752373382e-05	0.000389967915034838	4.36197517570908	4.90573765948916	4.07452160145048	6.71205231420858	9.71139275128103	chr6	95997261	95998318	Six4
chr6,95998398,95998761	-1.11671164771259	1.75654523306033	9.74168380964112e-06	0.000184091433103793	2.12506509962195	2.28856215417605	2.03705701516208	4.04870768609611	5.29656733695858	chr6	95998398	95998761	Six4
chr6,99624670,99625679	-0.281098336042123	3.95276133822531	0.0597314514201747	0.160419099105246	13.9807414486974	14.2688412254608	13.9159539552018	16.399852856012	17.7562712872912	chr6	99624670	99625679	Plekhg3
chr7,105591515,105593404	-0.0920915548387503	4.22014146872943	0.629194985602652	0.785211458463895	17.559781401368	19.9440583947941	16.2956806390126	15.3823563971515	22.8394640756499	chr7	105591515	105593404	Adcy8
chr7,107774323,107775288	0.0716492191810695	4.07429294643749	0.644988243030616	0.796764788993701	17.0006002156395	16.990354100817	16.8572599318253	15.819733285961	16.4316686526955	chr7	107774323	107775288	Ndrg1
chr7,107775562,107776618	0.583283788765684	4.33853365900378	5.26261755740091e-05	0.000709737143304517	23.0402778920501	23.4179150314356	22.7407141527503	14.783188155487	15.9917494450506	chr7	107775562	107776618	Ndrg1
chr7,120344561,120345917	0.759374077057968	4.73340238545315	0.0031557680175594	0.0176425820675979	30.0864652565252	38.3702863149109	26.0311020136324	11.938759268011	25.2766073868617	chr7	120344561	120345917	Micall1
chr7,120402316,120403037	0.0309471365328391	4.48375273985243	0.864042554505389	0.944275161503859	22.7047793902134	20.4645354476604	23.8676007214739	24.6870745087018	19.0683522328591	chr7	120402316	120403037	Sox10
chr7,120403643,120404384	0.0893258934443392	4.27408347028526	0.589311225948926	0.755470903044503	19.9086256988433	17.9602371090028	20.9263569444092	20.7634594806917	16.0917509891841	chr7	120403643	120404384	Sox10
chr7,125034282,125035307	0.111984395553394	4.60898994200435	0.417305760955297	0.609086256339594	24.9416651382423	25.1598041447246	24.6637997087644	22.4024138199531	23.710562801609	chr7	125034282	125035307	Pnpla3
chr7,12761228,12761641	0.150360506621305	2.5406880953797	0.480216789760629	0.665619542798772	5.92785401632599	5.44158514754137	6.10814312241332	5.65251552115628	4.84968691758742	chr7	12761228	12761641	Abca7
chr7,12762093,12763345	0.294211008534055	4.97922307572316	0.0430201530308086	0.126445826238014	34.3367725150886	31.3556189499783	35.7466903402724	30.5765764124505	24.5825669679618	chr7	12762093	12763345	Abca7
chr7,13062030,13063237	-0.0692287416043798	4.78463429469499	0.603251091351964	0.766087248245365	26.7311925089956	27.1205347340922	26.5869772561951	27.2522325485864	29.0040466951502	chr7	13062030	13063237	Plpp2
chr7,14037024,14038249	-0.622648199570106	3.72743016782701	8.11553741412988e-05	0.00100435096547992	10.6253567797525	11.3317587253207	10.1839081336808	14.7916941259891	18.2012696806175	chr7	14037024	14038249	Syde1
chr7,141370209,141371002	-0.0272873007209865	4.47989863791518	0.865410441267364	0.944960970601612	22.0336774214517	21.3431803041267	22.3993984205912	22.9709522487606	21.7216733715863	chr7	141370209	141371002	Gpd1
chr7,14528215,14529588	-0.311521948633759	4.72247732614564	0.020944890018318	0.0742259291561872	23.7113403587601	24.6180896241812	23.306931217556	27.7197919150213	31.5430317588193	chr7	14528215	14529588	Cyp4f17
chr7,24101812,24102647	-0.0354602351146951	2.98856282698178	0.889475467814202	0.958528110593598	7.49365747558742	8.50308388770124	6.90398968475204	6.25111310870783	9.38104292376178	chr7	24101812	24102647	Btbd11
chr7,24313228,24314657	-0.099727574052426	5.17088738710706	0.531100327017701	0.708195567297211	34.2248405408322	37.8057752389081	32.360682916661	31.5465573194893	43.0196730295518	chr7	24313228	24314657	Btbd11
chr7,3010283,3011287	0.0999809369186345	3.98379965485721	0.509152973858853	0.690224965469764	16.1058355902184	15.571090710975	16.4033924108589	15.4665258081433	14.4436519379422	chr7	3010283	3011287	Erbb3
chr7,54978393,54979269	-0.451024857734644	3.07525161402306	0.0396241286882902	0.119066825713438	6.93441430167031	8.17806713879436	6.33868054270381	7.297559227697	12.2519566642662	chr7	54978393	54979269	Kcnc2
chr7,54979961,54980476	-0.313833137203112	1.7472390196004	0.223828933325318	0.403327490058486	2.90800313556516	2.72102159902409	2.94117476544326	3.8068950634816	3.30657860277384	chr7	54979961	54980476	Kcnc2
chr7,60653712,60654886	0.521917455047796	4.29267825029389	0.0945198024300064	0.22227187683649	20.5795217026555	28.3555865769538	17.0946360555017	8.47994977281231	22.1924060553728	chr7	60653712	60654886	Cpm
chr7,63578012,63579124	-0.146776983539224	5.90298653839776	0.257371259529752	0.442953552203758	56.7059147194997	59.6915634583187	55.0987626246644	57.7447758530956	68.8188139288684	chr7	63578012	63579124	Rassf3
chr7,94562868,94563417	-0.393616045515686	3.37343636096509	0.0103046002359557	0.0435455263303023	9.05953225814371	8.92983459476455	9.05065331178476	11.8914333500254	11.7988670972781	chr7	94562868	94563417	Enpp2
chr7,94563680,94564453	0.0341059342182762	3.04175595244052	0.864561013161179	0.944481484860299	8.16476923100955	7.83920148424705	8.25821039200779	8.07997423033477	7.71807741733222	chr7	94563680	94564453	Enpp2
chr8,111721092,111722063	0.00885365615903862	5.06744781460942	0.961070154120348	1	33.6656765329494	32.2325945250904	34.2779103024066	34.6281259934204	31.7549435741228	chr8	111721092	111722063	Tf
chr8,115166297,115168121	0.6217932077244	5.97162604467994	4.0700202964397e-06	9.09451136936202e-05	72.2525198601105	76.3567319867376	69.4674793445619	42.5062515074631	51.9476397008838	chr8	115166297	115168121	Gpr62
chr8,126494808,126495777	-0.0316154370724376	4.80805060420809	0.83201004825915	0.924533723889415	27.2904073865586	29.0873327706243	26.2498036359052	25.1862874478808	31.1050547830393	chr8	126494808	126495777	Cmc1
chr8,126966165,126966588	0.121940090820654	2.43061552199684	0.603675040656326	0.766455764084863	5.36861070850341	5.44645425872827	5.20481313952577	4.62181724740497	5.18428067541244	chr8	126966165	126966588	AABR07071697.1
chr8,128823931,128824693	-0.0981011888040104	4.71325354955132	0.460172803825933	0.648079391680347	25.3890560123772	24.8292431527307	25.6805725753704	27.590226155936	26.5742122292767	chr8	128823931	128824693	Mobp
chr8,130126975,130128099	-0.488855072295615	2.80352045028029	0.00554564173521757	0.0272205736007721	5.81598875805446	5.99163009459677	5.65745493645453	7.62591630181198	8.71410960792353	chr8	130126975	130128099	Cck
chr8,130580809,130581394	0.247835552406787	3.05685804793256	0.14157786661186	0.294587577665468	8.61213641691752	8.71337983529162	8.59841205647286	7.15960316509491	7.38873042668028	chr8	130580809	130581394	Fam198a
chr8,22269668,22270643	0.656446119605307	4.00850014496489	2.15357817483863e-05	0.000348302192756814	18.5664374676048	19.0625356209052	18.102724545767	11.0900953163808	12.4636683573734	chr8	22269668	22270643	S1pr5
chr8,22750167,22751611	0.00547909536616431	6.07802669122683	0.972935552556338	1	67.6668627159033	66.6520061534885	67.9927575733509	67.5386467491989	66.8247121567082	chr8	22750167	22751611	Ldlr
chr8,25668872,25670059	1.09549569539144	5.6925527650457	0.0163237234781809	0.0616541632702197	57.8240433561816	94.6219866014425	43.4667066523199	11.4060979121939	49.7866672235766	chr8	25668872	25670059	Dpy19l1
chr8,31999449,32000765	-0.101693688193759	2.93083686780341	0.616248546699483	0.775193146848659	7.0462723567832	7.84770895629901	6.67695550267294	6.47867518015371	8.93823480415511	chr8	31999449	32000765	Adamts15
chr8,36313727,36314061	0.055438419323773	3.15046826600519	0.757014340231449	0.875898708500189	8.72397705733093	9.15162455749417	8.48621310415856	7.74298708381983	9.15597381652425	chr8	36313727	36314061	St3gal4
chr8,36314285,36315693	0.377549903906618	5.72302947029777	0.0225168629337787	0.0783703673934742	56.929579200052	63.6222555218433	53.1787502931792	36.6324035043581	52.5061470853305	chr8	36314285	36315693	St3gal4
chr8,45374187,45375769	0.49819716692409	4.54444228146699	0.000549338400421587	0.00456278495997301	26.5075402772006	24.8247735278475	27.1499859222418	19.8478437643314	17.1978891711758	chr8	45374187	45375769	Ubash3b
chr8,53145728,53147448	0.646788902765356	5.29892987453397	1.74754273025407e-05	0.000294446818479839	45.2976151444031	49.0224181698876	42.8819647867765	25.1917651994763	33.2029481802727	chr8	53145728	53147448	Zbtb16
chr8,53410848,53411697	0.127390373793565	3.72538909576917	0.550981636663984	0.724720217338112	13.08593494632	15.3711004185632	11.8838605736797	9.37769002370046	15.2302488324415	chr8	53410848	53411697	Tmprss5
chr8,55177572,55178014	0.408405652633331	1.79353804652857	0.119907148802903	0.262644555875271	3.57906557759258	3.92427216808798	3.28238092511297	2.31450599234318	3.08996643698584	chr8	55177572	55178014	Cryab
chr8,55178331,55179144	0.44186404030669	4.02786145961002	0.00843743487508679	0.0374287618062115	17.6716356088851	19.5051690196685	16.7471377487999	11.2166032412338	15.2258845970597	chr8	55178331	55179144	Cryab
chr8,63599043,63600131	0.775386310360021	3.58922405193532	0.000521192141176309	0.00437887645297678	13.6451482917095	16.6823877743911	12.1113853055781	5.79761339827526	10.7087950971177	chr8	63599043	63600131	Hcn4
chr8,64088215,64089431	0.311697493269719	6.41689023422091	0.00574566519821138	0.0279843616608096	92.7203774315262	92.0299521395396	92.4301985550112	73.7761679124342	75.0966005368786	chr8	64088215	64089431	Adpgk
chr8,75516210,75517668	0.420236522146411	4.04048488496776	0.0581837289501814	0.157407859405843	17.4479110615397	21.0398700855834	15.6188744543351	9.61511062486941	17.3289394876748	chr8	75516210	75517668	Rora
chr8,79488883,79490387	0.664968906596565	4.91835524744312	0.000515399956883578	0.00434198173947373	34.3366655067912	39.8826227672192	31.3449066989671	17.0059385078397	27.3644181894491	chr8	79488883	79490387	Prtg
chr8,85412978,85414139	0.29625833718514	6.10698331379146	0.0408924806095123	0.121891866156899	73.3709636739772	79.3008797816588	69.9210270551823	52.5578867187357	68.2716123558371	chr8	85412978	85414139	Ick
chr8,85417546,85418157	0.152837793970693	5.12864638112791	0.340632072518963	0.532965949393382	35.6788436998965	39.330702381219	33.605320367717	27.3898815551555	37.7264002074487	chr8	85417546	85418157	Ick
chr8,92941373,92943641	-0.338880085807361	4.95624249871478	0.0437814617909687	0.128054094512055	27.2903789161327	30.7278312129632	25.5730315197003	28.8951416815119	41.5881781266486	chr8	92941373	92943641	Tent5a
chr8,94368193,94369520	0.0464782110914313	3.42847187543544	0.860762649121636	0.942243920060704	10.177915203039	12.8701220871733	8.94333501053327	6.95850524444376	13.6895529435492	chr8	94368193	94369520	Me1
chr8,94820889,94821951	0.175353820268729	3.63979692065831	0.432913381179684	0.62300996537914	12.414852436615	14.9373607480167	11.0924989386204	8.22552395427257	14.4596867036586	chr8	94820889	94821951	Mrap2
chr8,97113990,97115411	0.0835827410554397	2.86680664056715	0.662830030379435	0.809665791704221	7.26999452510237	7.07759492457302	7.35331926189327	6.92628679413752	6.72599630918868	chr8	97113990	97115411	Ankrd34c
chr9,119652383,119653340	-0.484653113419397	2.8630171430436	0.00451554863417036	0.0232334549345463	6.15153978104384	5.87900916037006	6.2218858474784	8.77198189980841	8.26912623181493	chr9	119652383	119653340	Emilin2
chr9,19447884,19448856	0.71541389068558	5.32316945736274	5.53435292920752e-05	0.000738334038962411	46.1923511142383	52.5149032124628	42.7709341055057	22.8929811332267	34.5314875310747	chr9	19447884	19448856	AABR07066861.1
chr9,19447884,19448856.1	0.71541389068558	5.32316945736274	5.53435292920752e-05	0.000738334038962411	46.1923511142383	52.5149032124628	42.7709341055057	22.8929811332267	34.5314875310747	chr9	19447884	19448856	Enpp4
chr9,19977490,19978362	-0.682100338430507	2.09540768166839	0.00156083893069605	0.0102773486154072	3.24352700006713	3.48749512041469	3.05565617446117	4.62565014308702	5.84776143889458	chr9	19977490	19978362	Pla2g7
chr9,3697746,3698427	-0.264326790499116	2.7473012180189	0.139700847887513	0.291665469033871	6.03968729521613	5.87974124398894	6.10890833331504	7.50156363836292	6.94565606493083	chr9	3697746	3698427	Kcnh8
chr9,80165721,80166184	0.472990105890326	2.53439498169957	0.0183155436156308	0.0672181623800113	6.26337328276388	6.31715078564228	6.2226316526174	4.38899804641999	4.63202234066643	chr9	80165721	80166184	Igfbp5
chr9,81575294,81575485	-0.577487728146127	1.52984052617997	0.0431425937975279	0.126692379538159	2.23691882054594	2.0672329044973	2.37517578021298	3.68993868746989	2.97512012256159	chr9	81575294	81575485	Tmbim1
chr9,81577834,81578978	-0.00941409643160687	5.96980425847071	0.938584998052392	0.987829309351414	62.6337972439802	60.6592669738688	63.5796318069586	64.6468438232012	60.7572201278235	chr9	81577834	81578978	Tmbim1
