logFC	logCPM	PValue	FDR	Bo_14_svz	Bo_22_svz	Bo_23_svz	Bo_24_svz	Bo_25_svz_2000g	V1	V2	logFC	logCPM	PValue	FDR	svz_EXTRA_14	svz_EXTRA_15	svz_18	svz_19	svz_16	svz_EXTRA_16	svz_17	svz_EXTRA_17
chr20,7817698,7818812	0.745847546471571	4.89365434126068	7.54708182817049e-05	0.000948487164615398	34.3366681605538	39.6639788256234	31.4577875803284	16.1960497662467	25.7094344306301	chr20,7817698,7818812	Ppard	-0.364437024250906	4.94812764882076	9.64691697036292e-05	0.000996021140834237	28.5986548119965	27.6947764233999	26.4188251122032	24.8821997005576	36.9128077168515	35.2228710497929	36.0483358239988	30.3422370044564
chr20,8284944,8285872	0.89131909376277	4.64027470023624	1.21185342499552e-07	4.93721025392158e-06	29.8628541305092	33.1230599208315	27.8357520772832	13.4154649257069	19.1983378044907	chr20,8284944,8285872	Rnf8	-0.0759000327651142	5.01377697261472	0.393939470983754	0.618888389819845	33.476318394297	32.3372559927219	30.2772989398876	29.3324182437055	35.0948113133165	32.6459765414731	34.0130124890171	30.4485818942289
chr20,8572850,8573690	0.647680126695227	3.27547802215327	7.33935186191057e-05	0.000928190610390877	11.0727568247145	11.1092753687779	10.9743198612791	6.92876833783481	7.16821657459566	chr20,8572850,8573690	Mdga1	-0.149008863616059	4.24800440150661	0.136479580498697	0.321187584184842	17.9605542366661	19.3702712711651	16.0772169617942	18.265327255248	19.2324697783752	19.6084390986238	20.621905588618	20.0120486075834
chr2,187301615,187302625.1	0.650920131934778	4.77022069617175	3.36863549103014e-06	7.80330841625604e-05	31.9879918524572	30.1615451718273	32.8065879256881	21.4647709812647	18.8522375084801	chr2,187301615,187302625	Rrnad1	0.144110444560868	3.73405535697589	0.222771553941895	0.441135446608618	15.2922417053218	13.714012853526	13.8256105373845	12.6195828499374	13.8790744359529	11.8795676147251	12.6946412413617	11.7249202044225
chr2,187707626,187708797	0.644836636627617	5.80938246774482	1.81188598395976e-06	4.74837248439295e-05	64.8706824979792	68.4055709530408	62.4530087751904	37.6561007386642	45.771799052052	chr2,187707626,187708797	Smg5	0.110039598884564	6.30673281103497	0.148118734985944	0.338103389217428	83.6479982874775	83.031051844541	81.7745433817025	79.8331376603258	77.3603348853838	77.2794627034611	76.543208681707	72.9954146810003
chr2,187993588,187994606	0.671201263013787	4.47438023051253	1.13354141363742e-05	0.00020727503683743	25.6127185019934	27.4543693204972	24.4399950515161	14.3313670846087	18.0917255612507	chr2,187993588,187994606	Arhgef2	0.131890184947277	7.50599805414038	0.129713199405195	0.310463273384739	188.032693762878	173.21273969091	214.02685229228	184.607019388872	178.193926968014	180.108632984692	167.227863862287	167.961559073683
chr2,195820411,195822011	0.689448052789085	5.43925554610475	3.69887933684042e-05	0.000534050733251802	49.9951252237856	55.8889346065545	46.7299374156272	25.8920197105963	37.1765894993668	chr2,195820411,195822011	Snx27	-0.0068751410891233	7.30112252474539	0.93166409805788	0.975539784344957	161.697868207704	162.486841624885	148.223634037435	156.513805728442	159.351022552064	151.980582536389	160.960270984875	159.63127665548
chr2,195997206,195997866	1.05032465714791	3.98885461502239	9.66753374183455e-09	6.00552585388433e-07	19.349321350963	21.904989295438	17.8798288463804	7.63845484946376	11.3668788299947	chr2,195997206,195997866	Pogz	0.193783626992898	6.76967361321346	0.0139817589349881	0.0597359916553519	115.968022326534	119.583908412701	115.588269519543	114.137508802428	100.945451408207	107.193539345659	102.307599235214	96.3498485569074
chr2,198231199,198232078	0.743705552750243	3.698675613584	6.12168980194004e-06	0.000126435590685332	15.0991988871684	16.1254017128692	14.370464343257	7.97752282909246	10.150192816602	chr2,198231199,198232078	Otud7b	-0.669796327113138	7.17803919833196	1.78290249101247e-09	7.73251413694666e-08	113.250146558985	90.2885268803378	131.930211936679	111.344664455749	191.138641320442	158.181449076658	168.995626658022	192.510436629741
chr2,211000745,211002026	0.628549784672705	6.02095330828373	6.49243241600622e-07	2.02810138621341e-05	75.1605288905109	77.7692298785289	73.0866774364707	45.2715764211332	52.1655105576901	chr2,211000745,211002026	Atxn7l2	0.289092530746682	3.84992929833677	0.00987007024988774	0.046047220169795	17.0122046869626	16.4887692208821	14.9513837289558	14.5345161549579	13.7711618942885	12.6163713690568	13.1766349157431	11.9817968563723
chr2,211831142,211832218	0.837302024616194	4.3474323791388	2.42443542490627e-05	0.000381773816837467	23.8231459768983	27.9009667026042	21.5019528767903	10.3036668327091	16.9958205731088	chr2,211831142,211832218	Fam102b	0.138886978141967	4.65318072517085	0.117795048889392	0.290294271638751	27.6571680902807	26.3607602380803	26.2578835264088	24.7798860831688	25.1773361623667	23.7091567473915	24.0502739354344	22.4765938911293
chr2,22908432,22909879	0.714318419221834	6.26060514028882	1.17538693464562e-08	7.15238146954643e-07	90.3715909003214	93.5618572000692	87.7941793351264	51.1605389230048	59.2234054686341	chr2,22908432,22909879	Homer1	0.519241543035732	6.48881766226505	2.3843615741376e-08	7.49553665319498e-07	108.315475999857	94.5040061928408	120.784487257457	99.1297464248805	78.8439100628429	74.493008447543	69.955403585212	71.6588726136264
chr2,24922349,24924132	0.923178013516294	4.27699140344815	1.43924759055847e-08	8.37844720370173e-07	23.3757954314409	25.386429284788	22.0646905688854	10.6379782700107	14.2327548537455	chr2,24922349,24924132	Pde8b	0.829493362162915	5.86930706396199	3.9972558815497e-15	6.31117299410521e-13	68.8008316027363	83.2443628635664	64.4136876208031	82.2742245709874	36.4865546969246	42.635269434857	41.619506031354	47.3386382281623
chr2,25094684,25095559	1.20548303162329	3.03082877225655	3.99325251468976e-06	8.96291895567705e-05	9.73052444886526	12.6543162981771	8.37824496374318	2.79020528930475	6.074749377683	chr2,25094684,25095559	Aggf1	0.0853672567627447	5.25857827366824	0.344430037246821	0.575770983035015	42.6212159577379	39.3810577506258	39.226071630222	36.0055118572142	40.3822945931613	36.1678419999938	37.6019495572825	34.0493946374242
chr2,257863165,257864715	0.87969022030589	4.29096109749234	5.04214411414122e-09	3.43066801265729e-07	23.5995049984575	24.2907776488652	23.0806809503876	12.0147716096348	13.6771699589555	chr2,257863165,257864715	Ak5	-0.56020981604951	7.11571766939271	0.00021249722619692	0.00193019458469239	141.884218215477	103.949013438066	113.980366861599	88.2539279667972	215.198115069567	138.781188403999	170.440994350657	136.259998995875
chr2,56425446,56426832	0.796448709446748	5.44894679134624	1.72223341717644e-05	0.000291345091717581	51.2254211579894	58.7250774934903	46.9576733128422	23.4736157065244	36.7387080694992	chr2,56425446,56426832	Lifr	-0.459777313911075	5.94150861668019	9.79388897316171e-10	4.61824590103585e-08	50.7790949987592	52.0811739378514	51.3368861787637	52.4137677173944	69.7592094194613	72.6534543945644	72.5257454579911	69.2412456957368
chr3,111477720,111479018	0.71023553148535	4.86288862346575	4.52613317811674e-06	9.88955284292391e-05	33.7774697416092	36.7146932048672	32.0208198017942	17.9159690285992	23.8286540509152	chr3,111477720,111479018	Rtf1	0.113649331989193	6.29803402537702	0.13019632190122	0.311130522944753	81.5434813828829	83.4045724551854	79.8991884446285	81.8531074271795	74.6075819337961	76.3330164862121	75.9004495650871	75.1075571013807
chr3,111596891,111597447	1.26448000946704	3.59125395545718	2.24723932358389e-07	8.33817258550307e-06	14.7635944731852	18.6473041995569	12.7915418016198	4.18032031097745	8.61334517285441	chr3,111596891,111597447	Tyro3	0.211785660303772	7.52533149932967	0.0348847106186025	0.120679456822403	206.32053271383	173.532954875823	230.049040961114	180.567060669357	188.105849046991	171.590992027436	163.531998440031	159.315956598843
chr3,11381471,11382521	0.732654769146817	4.26087132361288	2.22671540178411e-06	5.6206696921246e-05	22.8166181388174	21.1207284231168	23.6423373659305	14.7672859842234	12.3456199432649	chr3,11381471,11382521	Dnm1	0.0129534618820427	9.57446639366058	0.899971744879273	0.958423869575108	864.920961829378	797.066150344721	729.969113582547	671.11359760709	853.611465310817	735.410740172381	789.53604465202	657.132902760571
chr3,11553367,11554708	0.641703988126953	6.120624962404	7.27697929681286e-05	0.000921325761065389	79.7461749208302	88.454332888376	74.6742263387465	43.0974289403721	60.6661543710236	chr3,11553367,11554708	Fam102a	-0.0170143253395605	6.39867948403734	0.857536024463568	0.93548514778683	76.6730255856059	76.2008647483219	91.7942449823449	90.3958383634744	79.1852006207105	86.2691132343345	80.6146621424266	92.9673906227831
chr3,11628321,11629430	0.676772328060631	3.66178180928638	1.26504558522549e-05	0.000226873891797906	14.6518321685177	14.5938666842561	14.5943897925262	9.00688887650116	9.26339316964371	chr3,11628321,11629430	St6galnac6	0.215416880169457	6.07465911408516	0.0182116208989171	0.0736854871498945	78.0434922315017	75.2935425535025	70.5749918780079	65.3410767119521	67.0518139476816	63.6638384410834	63.8483006744312	54.5717579912999
chr3,11884936,11886055	0.636608861604204	5.56226389333016	8.17910146795183e-07	2.43829764842717e-05	54.6927026528199	56.5306815695944	53.2880375777566	32.8012985773864	37.719078445074	chr3,11884936,11886055	Stxbp1	-5.73748224572157e-05	9.29822544002834	0.99977152188292	1	688.53422118976	692.530169700559	565.027529259806	571.774634657612	672.9957713421	625.013067857356	666.123904346958	553.834691384065
chr3,122975708,122976796	0.979321635258908	5.51162422545564	2.92214007035475e-05	0.000442702840989211	54.4689090730266	67.0144839828949	47.9793519732363	19.6770309925162	37.6282948495083	chr3,122975708,122976796	Ptpra	-0.0841717470150224	7.4816676416729	0.304410191929716	0.537653596907538	181.818367060144	176.04078060295	172.230234381981	163.59841255251	193.014210947013	185.46978004116	187.795911071907	169.089102464084
chr3,123375634,123377075	0.637047211909067	5.66288370930882	1.15237822382322e-05	0.000209906059802167	58.2717551710919	62.7452270954645	55.4397123881589	33.0426387761013	42.5761706705334	chr3,123375634,123377075	RGD1565616	-0.085416415828461	7.89148256354169	0.337926304808984	0.570326739752083	222.23778731902	205.870226298346	262.523343800134	230.658036303902	245.804440051921	252.340599911253	234.879501925841	244.461438110933
chr3,123433707,123435046	0.786522696011368	5.13996270068613	1.00709828322237e-05	0.000188934558423328	41.2711303578432	46.8508031474618	38.132316510487	19.4274624073539	29.3477036058951	chr3,123433707,123435046	Atrn	-0.133101512081241	9.02754268050279	0.0899138522517474	0.23997520452831	495.468126468593	474.547147632099	513.903476574151	506.952296704617	546.765480466473	528.334606833198	538.748995352232	569.436616240065
chr3,123724155,123724770	1.04913232112057	3.34276829936514	2.45513200574128e-09	1.83745812389596e-07	12.4148956650011	13.2933061180007	11.7682812880074	5.20500765505885	6.84123843582905	chr3,123724155,123724770	Cenpb	-0.144975015651695	6.03225022578643	0.165159697382212	0.361555392991874	62.1967216693738	52.5616323797907	75.1807927721082	58.3069274670583	73.7741940015145	70.6034074695883	65.4559553261766	64.660063937199
chr3,125427899,125428953	0.819211134511867	4.38933742139954	6.38274495298156e-08	2.90753786134712e-06	24.9416517464841	26.2541487787768	23.9868076200521	12.8271127399933	15.5538108012721	chr3,125427899,125428953	Chgb	0.188657595333554	8.10004674490256	0.0124894180372957	0.0549127979537168	288.368204048713	293.170094163841	291.83740366846	295.385807230883	251.647129697869	260.278156448962	254.697913360103	258.866568020213
chr3,12943578,12945300	0.698452671316515	4.71473216114813	4.82147856240663e-07	1.57545494418614e-05	30.7576588524137	31.3695270569761	30.0949023624609	17.9030666289219	19.9628260788977	chr3,12943578,12945300	Mvb12b	-0.302962530033014	7.95553661246448	0.000318417089681516	0.00270683420702036	222.843844113554	201.227728170382	243.982592601858	220.61980084099	283.491033401218	267.21605714654	268.196255905921	277.438051495527
chr3,13824196,13825615	0.954072665391494	3.90165177840033	1.26168400673491e-08	7.58234965340247e-07	18.1190410191846	19.5033476467646	17.0863113889421	8.09496555502203	10.7025403174324	chr3,13824196,13825615	Gapvd1	0.0142058349897509	6.80817931028494	0.860934633892702	0.937672723256878	116.684798772947	117.822941082919	106.318197753985	109.221430166783	113.726567442877	110.398151110896	114.359328858536	107.154279265971
chr3,13896535,13897593	0.670789322114797	4.7503788325694	6.73550807391539e-07	2.0893879434703e-05	31.4287410327625	31.2572039528236	31.3381079334963	19.5129497460653	19.849552789832	chr3,13896535,13897593	Fbxw2	0.141719658466523	5.75211463079233	0.130170802657012	0.311130522944753	61.1912721229813	57.3639881155814	56.6419364825871	50.542948978201	55.8652241474053	52.0981425171682	52.1713598743896	44.4884015729295
chr3,147042346,147043442	0.696958511711908	5.17302341499493	1.4168204894122e-05	0.000249573831445229	41.7185292082786	46.0843792996661	39.1492863785765	21.8466328826885	30.3373819682669	chr3,147042346,147043442	Fkbp1a	0.521342883739481	8.78542895535807	2.63303418699097e-08	8.13173547155982e-07	480.175436037832	486.87376205295	550.932089656647	562.008690954101	335.404950637499	363.789523932914	340.454794063268	409.505365383804
chr3,147142880,147143822	0.6785405559571	4.02990698945761	2.07436301463378e-05	0.000338247534218532	18.7901137176622	20.0466911196879	17.9908128218474	10.5184474269227	13.128009287429	chr3,147142880,147143822	Snph	0.220694978063761	7.74410268995651	0.0103176791817113	0.0475059062842931	242.241016602785	226.414428234434	241.250265728188	212.698346897163	211.306198084724	203.922870010816	197.4912891945	179.016462905742
chr3,147585701,147586610.1	0.89614550531605	3.0791479904928	2.63093635829496e-07	9.49990803863538e-06	10.06613646168	10.3486395609515	9.84356285389807	5.08407984400327	5.73585747490445	chr3,147585701,147586610	Scrt2	0.0908159197048498	3.95552432440188	0.489449494144167	0.700238677633256	16.4613038933307	19.1566897667829	12.5413527087882	15.4167420470004	14.6032061545906	14.8773694537546	16.1757111386759	14.0400893181741
chr3,147850901,147851838	0.970106661904508	3.31081477135681	2.13069389117355e-08	1.16989824268345e-06	11.9675109269539	12.7480334889029	11.4285829929343	5.43458931651286	6.84058165302387	chr3,147850901,147851838	Nrsn2	0.0991412955870531	6.21425080964016	0.264867422557318	0.493170285721906	73.5092882353414	72.3054057318189	78.5053954302814	82.427496169865	68.2736868655103	67.6040188483309	68.8839822116298	81.6019480459041
chr3,147864527,147865157	1.01028159512689	4.28814936502371	5.83786956331097e-09	3.87065554607542e-07	23.8231698713308	26.5880341550418	22.0658666456813	9.83308842558259	14.1241575924212	chr3,147864527,147865157	Sox12	-0.0388177160159632	3.54658603649429	0.778038573843749	0.892999921559451	10.9236323001035	10.5657231996769	13.2347611184662	10.9667120826264	11.7366121492147	13.4618650595203	11.4094081141061	10.3327038544847
chr3,148706269,148707394	0.60619399645485	4.40528536935619	2.78094410583475e-05	0.000425733884019003	24.2705852069265	24.8347991795055	23.7593547476421	15.0166337419018	16.8751279103572	chr3,148706269,148707394	Tspy26	0.376502930765891	3.5639959395236	0.00229814249877069	0.0141452029753507	14.4065513968825	12.5934518520415	14.0929577047569	11.8946212607129	11.3445211437216	9.9878716097734	10.0701844654025	9.40947018929301
chr3,150187785,150188753	0.651380410704544	5.63231341832544	2.30849264167511e-06	5.79427319219449e-05	57.3769955855524	60.7821851170621	55.0994715522398	32.9231188455865	40.5892538629894	chr3,150187785,150188753	AABR07054370.1	0.11177078376889	5.21268129764782	0.215713006735265	0.432608439681813	40.2408885336318	35.9659778541438	41.7437167893218	35.6959548838728	38.3444523904315	35.6955954525752	34.9776028720698	33.1759748724921
chr3,150989239,150990926	1.04905597590265	4.65362814037271	5.63144505128987e-08	2.62007293631567e-06	30.6457481314521	35.6344109180174	27.9506965893849	11.5743527676339	18.7605012739729	chr3,150989239,150990926	RF00003	-0.454565554090514	5.98343397518768	0.038352995323812	0.129273596893103	68.7659063947738	50.1068703800982	59.8558334824436	34.4878831201686	100.472900650558	76.3867780541724	74.9896368550379	40.3492815474115
chr3,154491172,154492118	0.766279737296125	2.97319627880597	2.39387164440981e-05	0.00037794526558337	9.28324112627156	8.48941079359822	9.61469155640512	5.88201717113137	4.84908470775942	chr3,154491172,154492118	Tti1	0.0667338129295647	5.36925313522715	0.437417658159149	0.65680675978839	44.3426251745155	40.0214654845875	44.69132077439	39.680658139157	43.1937157894408	39.5851436526627	39.9054461441745	38.4248070972677
chr3,154862555,154863466	0.596904556587118	4.20028470647398	5.23138202116378e-05	0.00070649197702986	21.1389128988165	20.5817084107337	21.2685374627544	14.0836533046952	13.6728859613483	chr3,154862555,154863466	Snhg11	-0.150795125282586	7.37430090078681	0.134831297688631	0.318428469768175	145.853446656867	176.307443130169	144.955031951988	161.483244986	157.596285902665	200.825582031628	181.368010797604	158.078947401776
chr3,155102510,155103107	0.767635949244914	3.43610849095614	1.68950014091841e-06	4.48626321762111e-05	12.7504533075312	12.5234283854135	12.7838850233593	7.50404327856753	7.38785715520698	chr3,155102510,155103107	Slc32a1	0.472514293832919	7.61546137594302	4.91416421394142e-05	0.000562327650930821	192.869046241518	218.783709932899	234.712783240553	264.870641128723	137.434520773043	172.801786711658	153.140810623875	193.342094784495
chr3,160046944,160047806.1	0.67419158720905	3.80959819153336	1.3100518317744e-05	0.000233650014148968	16.3295323301669	15.8988226421786	16.4039212657433	10.2743389072151	10.0341550217283	chr3,160046944,160047806	Pkig	0.436906662666743	5.45158030948791	2.76777597612468e-07	6.34466362422577e-06	49.6698733373151	47.5454923242625	54.9261294976051	48.7371591370102	37.6329378637583	39.2195478863924	35.8348044468649	35.698960455073
chr3,160933378,160935082	0.666221090384019	5.26289085550506	1.58021453118424e-06	4.24383091654063e-05	44.5147035077213	47.0583797434497	42.7676392580652	25.4161871740502	30.9942907684825	chr3,160933378,160935082	Dbndd2	-0.356639992102688	6.92630944053458	0.00152999214757651	0.0100983793601433	101.891707565611	85.4326046583165	130.107754746405	108.862929274009	139.844020589001	130.584125977404	127.001492704109	148.423311794065
chr3,162691611,162693290.1	0.922325677568087	5.06885366930981	1.58664951960257e-05	0.000273249115098752	39.8171010955047	47.7302145183871	35.6457637405261	15.6262688205191	27.6984036672558	chr3,162691611,162693290	Ncoa3	-0.109896218204411	5.99508600921765	0.199602795745679	0.410061182137176	62.9703953235882	67.2891879950527	55.3033622311018	59.4473618824828	66.1761491533766	67.3962742527169	69.4187179824233	61.4180344758712
chr3,163748343,163749556	0.692480398000434	5.27366274245646	2.83105500281419e-05	0.000431347390827638	44.6265201598855	49.6798684008802	41.751758233571	23.1194126172673	32.9853493192199	chr3,163748343,163749556	Stau1	-0.0748249192987995	6.17680998779879	0.328947595319613	0.56124985790999	72.5601256884762	69.2103649043661	70.5211081244492	69.1753920892323	76.4225218019516	71.5475273685079	74.400667970497	74.0790663906764
chr3,163935802,163936793	0.647212304759977	3.44502734928254	4.7083526935063e-05	0.000650196840627272	12.5267612156116	12.4153969572928	12.4448511116415	7.85211488069825	8.05027547683433	chr3,163935802,163936793	Kcnb1	0.484275409693199	6.25936355498649	5.32611465672251e-07	1.13055231353874e-05	92.7925839214897	82.6042685520578	100.957273742914	80.5525711760696	69.1450357768836	67.5553350097273	61.5992094796053	56.836464308134
chr3,164238985,164240138	0.625892209362649	5.06121845776366	1.67183159812141e-06	4.4491662498751e-05	38.9224431460508	37.4610185215354	39.3692492494759	25.8560332558284	24.1471293042244	chr3,164238985,164240138	Spata2	0.115398117348518	5.42593041389302	0.237248408628023	0.460364953694117	46.2840059831305	42.1025844882182	49.513621668113	40.5063207308784	44.3504540708496	43.8460498682899	40.601826506637	35.897654905111
chr3,164366047,164367042	0.640712416384599	5.78242050594086	7.35973137961801e-06	0.000146389856568702	63.4166745486755	67.9724624820467	60.5305343111003	36.0440951183971	45.9944722507334	chr3,164366047,164367042	LOC100912618	0.0365901072515083	4.73308250995348	0.681244613064273	0.831907484704417	28.2116129499172	26.4675038793825	27.3830056468262	25.2453829065487	27.7665761269014	25.9696630770878	26.2999948820479	24.5855580828486
chr3,175425734,175427372	1.08935279753533	5.63291723716579	4.05506000382113e-06	9.0686606759556e-05	60.3967471112783	74.421675262743	53.070749997942	20.1397165505204	38.7314965908017	chr3,175425734,175427372	Psma7	0.0484639319357313	6.15351688515662	0.588739280210863	0.772885310680405	79.5935277415735	69.637285704233	73.0396239365488	66.8430061418256	77.463251489021	64.1334744783746	70.0084250530346	67.9549620618755
chr3,175425734,175427372.1	1.08935279753533	5.63291723716579	4.05506000382113e-06	9.0686606759556e-05	60.3967471112783	74.421675262743	53.070749997942	20.1397165505204	38.7314965908017	chr3,175425734,175427372	Ss18l1	0.175356263466573	4.67177228047856	0.0569355247632129	0.172910739998415	29.0408082376968	27.9615753102027	25.6153248440848	25.0895803448315	25.3970597881642	23.1828028697132	24.4250761252756	22.373417503653
chr3,176431089,176431983	0.699632587665097	5.18267560606202	4.89287600678169e-07	1.59359163779139e-05	42.3896296416809	44.661650534589	40.8441269619038	23.6836997049466	28.7884948425115	chr3,176431089,176431983	Ythdf1	-0.034752897439868	5.84070413456761	0.679712036293833	0.831271848041857	60.6380040332399	57.8975965845849	54.6596055221926	52.8739621329767	61.7629429067576	56.4074740636013	59.4024634897288	54.0104727233694
chr3,176791243,176792482	0.699040975002752	5.71269143256834	1.89630559237169e-06	4.91192278910607e-05	61.0679044447032	65.9041561980505	58.0419296111538	33.0433472415522	42.9073415748267	chr3,176791243,176792482	Gmeb2	0.315307768704409	3.79584021527476	0.00349350823198001	0.0200043918809222	16.0720942727037	15.6350054078636	15.0582351160552	14.3803122838335	12.8907770757839	12.3542077371069	12.3732943572578	11.5193546730377
chr3,177095346,177095961	1.03470538739635	3.58479756642681	1.41741815970442e-09	1.15734137309312e-07	14.6518096780727	15.7993548314476	13.9180873508172	6.24517302679928	8.16503198351064	chr3,177095346,177095961	Samd10	-0.0302227779586888	3.28199124580157	0.840674171477442	0.925432883484107	10.6907542482613	10.6189074698715	8.03933705989857	8.73996239967596	10.5198183553742	8.93505646081637	10.3909717995199	9.04992624765837
chr3,1923588,1925532	0.675562814972461	5.27158939103671	8.14768666236175e-08	3.56379103799344e-06	45.4095064061912	44.6520252325914	45.3663246156165	28.2859028492288	28.2296486062383	chr3,1923588,1925532	Cacna1b	0.133398469770304	7.27184374782588	0.100454028727078	0.259338602181316	160.980351851426	164.941504567537	163.495255198578	156.874189418434	147.064379491793	158.030135741314	148.212125172493	135.908056206665
chr3,2123223,2124498	0.725347166725665	5.19319627147947	1.3957056511735e-08	8.17838653261409e-07	43.2844219543052	43.3475485932691	42.878182479908	25.5188787663296	26.6875862028896	chr3,2123223,2124498	Ehmt1	0.0630310531379995	5.7022876021676	0.422441839542438	0.643485390704643	54.6552324665972	54.2156322672981	52.1944057675246	51.3238963264502	52.0685496359164	51.309282062499	51.5286512369553	48.4047053618403
chr3,2461620,2461985	1.39972474487939	1.89221455990919	1.80821194474748e-07	6.89743005210165e-06	4.58567429421154	4.90366159199956	4.41326457798309	1.61844842015527	1.87534969863265	chr3,2461620,2461985	Rnf208	0.155296294599766	6.40589622049723	0.0877112355188067	0.235708219833672	96.7241553118002	83.4580464225241	95.1170178288893	81.691730933681	88.9790886107918	76.593987633951	79.0073762964023	75.978166917547
chr3,2533545,2534863	0.603087577428053	4.60547926551235	1.33923639163733e-05	0.000237734463599812	27.9615096093558	28.2094981987875	27.6053638025665	17.784434938495	18.9688788886048	chr3,2533545,2534863	Grin1	0.40948448695171	8.87590178001288	1.01038248127533e-06	1.99970346857478e-05	533.883693883274	516.382837559177	579.065253067972	514.346741132471	410.610015904406	431.765872603652	393.215168875891	378.364474838907
chr3,2648484,2649483	1.03892133181259	5.13913123043776	1.709112114647e-05	0.000289552829408379	42.2776866628433	52.7469947245427	37.0052866968672	14.3627241929955	28.4739876452153	chr3,2648484,2649483	Abca2	-0.559499334608356	9.87141257646158	7.10182396110357e-08	1.91465647319051e-06	758.722701837434	627.268976450452	901.2853354977	741.591404280741	1192.59655827968	1064.34523833928	1069.4635116702	1137.42690807149
chr3,3325216,3326540	0.825041300428648	3.86770952218114	1.28399648820136e-07	5.17592534105654e-06	17.4479846558507	17.535583370852	17.1969423627064	9.58509002141283	10.0357364170245	chr3,3325216,3326540	Kcnt1	0.652338134262824	6.69866833031703	7.28490125600936e-11	4.58568888348831e-09	111.765957324439	120.491164039134	139.272695830389	135.823275117246	72.1904254964121	91.0043231384116	75.5262151403022	84.0627860539204
chr3,3833548,3834977	0.789539206909598	4.57518165503722	3.62851973871185e-05	0.000526453653318369	27.7377580293785	32.148259477478	25.235277595397	12.6139215373623	20.1942682930345	chr3,3833548,3834977	Entr1	0.0395618080181272	5.7190409536155	0.621837458184292	0.793992435687385	54.3235467849683	50.2669522342703	56.2662407988719	52.307989103806	53.7206671659401	50.5195614680778	50.9397594765239	52.2160157820701
chr3,3833548,3834977.1	0.789539206909598	4.57518165503722	3.62851973871185e-05	0.000526453653318369	27.7377580293785	32.148259477478	25.235277595397	12.6139215373623	20.1942682930345	chr3,3833548,3834977	Pmpca	0.0541808387414473	5.58891900502292	0.502380148387251	0.711178933975857	50.8847787934766	50.3735673149701	47.5859959382846	46.8736656937576	48.6517011966847	47.2611165071966	48.0469208678348	44.5458717865165
chr3,3855168,3856396	0.67563363875455	5.133380257238	1.61758568854193e-05	0.00027706306284929	40.48822873102	44.3404553398477	38.1307014079928	21.7294810672097	29.5646122229456	chr3,3855168,3856396	Inpp5e	-0.241943990508554	4.79817514067021	0.00472282672496078	0.0255545479935113	26.5491700374124	25.5069696969023	24.5434207317749	24.9893973946877	31.1294740481574	28.1759434287482	30.5850099842108	30.2494280469834
chr3,63535709,63536501.1	1.29083360749384	3.99230864424644	2.00351027584503e-10	2.21586565309446e-08	20.0203837237326	23.4339919405162	18.1074043760672	6.25613526111808	10.4864151084935	chr3,63535709,63536501	Plekha3	0.056614919178792	4.89029408551291	0.52131686766537	0.725795089141465	31.0957981710934	32.3372056173555	27.7591380150654	29.3348794194474	29.2030120472612	29.0190297888286	29.9420968216017	27.7248419402349
chr3,6773393,6773999	0.818786264640683	2.52252360027037	7.38949314577722e-05	0.000932920602236548	6.59889956861391	7.19303114415047	6.22420782719512	3.2396913594411	4.30371404231425	chr3,6773393,6773999	Olfm1	-0.786561511686657	8.01390746661807	0.000271890824865868	0.0023730496093262	270.971831128013	209.978800605451	144.099442547218	133.520832897977	452.013928650342	243.709149937939	370.180821046072	242.639076699484
chr3,79677525,79678602	0.589929163500334	5.32743739588884	2.33626085301514e-06	5.85481128922278e-05	46.3042700818578	45.6323214692869	46.3844516911666	30.7100969528025	30.5452422372233	chr3,79677525,79678602	Mtch2	-0.0456992477901187	5.38759630355676	0.58705414495588	0.771754593032092	43.3445118715871	41.7823233928566	40.5123022220962	38.7494918514652	44.6828696521	42.2666862635626	43.3332525473562	39.4002312064706
chr3,8363709,8364623	0.767642260231107	5.02001887693781	3.39671988229981e-05	0.000499324669668699	37.6920494813614	43.3669898385986	34.6255310091342	17.6968345376956	27.5839820167419	chr3,8363709,8364623	Slc27a4	-0.220732356420226	6.16495361521579	0.0163551290792761	0.06765448154901	72.8860796279888	63.7141190913252	67.9486307898554	60.1674732338839	86.2784774226156	72.8611012920697	78.2036209394519	71.1403294803272
chr3,92241767,92243024	0.806018574311897	5.60256633483598	2.7238166402957e-07	9.78074516866072e-06	57.6006692093398	63.1838422564926	54.1961890496281	28.1975471234892	38.4980515878927	chr3,92241767,92243024	Trim44	0.14719474755985	6.51624695614775	0.11571799427394	0.286904075282028	106.478099784424	95.89127983302	95.9751958576967	86.0364933574354	96.7478816873071	83.796507057232	88.0594267882245	78.4952914313647
chr3,94418579,94420423	0.824218758232681	5.73449476628824	8.19154380609583e-06	0.000159843700457602	62.7455564835468	72.1225969542444	57.5925743917358	28.3246206962088	44.1279770087902	chr3,94418579,94420423	Hipk3	0.0860454012356014	7.11138900179945	0.290952803070742	0.522488024121415	150.497378009448	141.995932800647	141.792510836414	134.882925741117	141.824919275946	130.6898922092	135.195996875536	128.503212261498
